nodes,edges,density,components
670, 5581, 0.0249023938603, 23
670, 5584, 0.0249157798452, 23
670, 5584, 0.0249157798452, 23
671, 5589, 0.0248637587028, 23
673, 5592, 0.0247293568245, 23
680, 5613, 0.0243134367149, 24
680, 5613, 0.0243134367149, 24
680, 5613, 0.0243134367149, 24
680, 5615, 0.024322099974, 24
681, 5645, 0.0243802366762, 24
684, 5655, 0.024209498857, 24
684, 5656, 0.0242137799354, 24
684, 5658, 0.0242223420924, 24
686, 5664, 0.0241067438446, 24
686, 5664, 0.0241067438446, 24
687, 5667, 0.0240492953264, 24
688, 5673, 0.0240047730273, 24
688, 5674, 0.0240090044345, 24
688, 5678, 0.0240259300633, 24
690, 5689, 0.02393302623, 24
691, 5692, 0.0238763396883, 24
692, 5695, 0.0238198807124, 24
692, 5696, 0.0238240633078, 24
692, 5696, 0.0238240633078, 24
692, 5699, 0.0238366110939, 24
692, 5699, 0.0238366110939, 24
692, 5699, 0.0238366110939, 24
693, 5704, 0.0237886711875, 24
693, 5705, 0.0237928417119, 24
697, 5719, 0.0235780603242, 24
697, 5719, 0.0235780603242, 24
697, 5721, 0.0235863058428, 24
697, 5749, 0.0237017431026, 24
697, 5749, 0.0237017431026, 24
697, 5754, 0.023722356899, 24
697, 5754, 0.023722356899, 24
697, 5754, 0.023722356899, 24
698, 5763, 0.0236913830456, 24
698, 5763, 0.0236913830456, 24
698, 5765, 0.0236996049381, 24
698, 5765, 0.0236996049381, 24
698, 5765, 0.0236996049381, 24
704, 5792, 0.0234061813009, 24
704, 5792, 0.0234061813009, 24
705, 5794, 0.0233478401032, 24
706, 5797, 0.0232937536415, 23
720, 5930, 0.0229099057333, 23
720, 5930, 0.0229099057333, 23
721, 5931, 0.0228502080444, 23
728, 5976, 0.0225826443158, 23
729, 5978, 0.0225282262319, 23
729, 5978, 0.0225282262319, 23
729, 5978, 0.0225282262319, 23
729, 5978, 0.0225282262319, 23
732, 5992, 0.0223961486997, 23
732, 5992, 0.0223961486997, 23
732, 5992, 0.0223961486997, 23
732, 5992, 0.0223961486997, 23
732, 5992, 0.0223961486997, 23
733, 6002, 0.0223723152849, 23
